record	YYYY	deaths	weapon	OECD	Iraq/Afghan
27246	2005	1	2	0	0
27248	2005	7	4	0	0
27249	2005	2	2	0	1
27256	2005	4	2	0	0
27257	2005	2	2	0	0
27261	2006	9	2	0	0
27263	2005	1	4	0	0
27264	2006	1	4	0	1
27270	2005	1	6	0	1
27273	2005	1	4	0	0
27276	2005	2	6	0	0
27277	2005	1	6	0	0
27279	2005	2	6	0	0
27285	2005	1	4	0	0
27288	2006	1	2	0	1
27289	2006	1	4	0	1
27290	2006	3	2	0	1
27297	2006	1	4	0	1
27298	2006	2	2	0	1
27299	2006	1	4	0	1
27300	2006	11	2	0	1
27301	2006	1	4	0	1
27303	2006	2	2	0	1
27304	2006	2	2	0	1
27305	2006	1	4	0	1
27306	2006	1	4	0	1
27307	2006	1	4	0	1
27308	2006	1	4	0	1
27309	2004	1	2	0	1
27311	2006	1	2	0	1
27313	2006	1	4	0	1
27314	2006	1	2	0	1
27315	2006	1	4	0	1
27316	2006	1	2	0	1
27317	2006	1	4	0	1
27318	2006	1	4	0	1
27319	2006	3	4	0	1
27323	2006	2	4	0	1
27324	2006	2	4	0	1
27325	2006	1	4	0	1
27326	2006	1	4	0	1
27327	2005	3	3	0	0
27328	2005	1	4	0	0
27329	2005	7	2	0	0
27330	2005	1	4	0	0
27332	2005	1	4	0	0
27341	2006	1	4	0	0
27350	2006	1	4	0	0
27361	2006	3	4	0	1
27368	2005	1	4	0	0
27372	2006	1	4	0	0
27373	2006	1	4	0	0
27374	2006	5	4	0	0
27379	2006	1	2	0	0
27386	2006	2	2	0	0
27407	2006	1	4	0	0
27416	2006	1	2	0	1
27418	2006	8	2	0	1
27419	2006	22	2	0	1
27420	2006	2	4	0	1
27424	2006	1	4	0	1
27425	2006	18	2	0	1
27440	2006	1	6	0	0
27444	2006	3	4	0	0
27445	2006	1	6	0	0
27448	2006	1	4	0	0
27449	2006	1	2	0	0
27450	2006	1	4	0	0
27451	2006	1	4	0	0
27452	2006	1	4	0	0
27465	2006	2	4	0	1
27469	2006	2	2	0	1
27471	2006	9	2	0	1
27472	2006	1	4	0	1
27473	2006	2	6	0	1
27474	2006	1	2	0	1
27477	2006	1	2	0	0
27478	2006	2	2	0	0
27479	2006	1	4	0	0
27498	2006	4	6	0	0
27508	2006	1	4	0	0
27519	2006	1	5	0	0
27525	2006	1	3	0	0
27539	2005	1	2	0	0
27552	2006	1	4	0	1
27559	2006	1	4	0	1
27560	2006	2	4	0	1
27561	2006	1	4	0	1
27563	2006	1	4	0	1
27564	2006	2	4	0	1
27565	2006	2	4	0	1
27566	2006	5	2	0	1
27568	2006	2	4	0	1
27569	2006	1	4	0	1
27570	2006	1	4	0	1
27572	2006	14	4	0	1
27574	2006	1	4	0	1
27576	2006	1	2	0	1
27578	2006	1	4	0	1
27579	2006	1	4	0	1
27580	2006	1	4	0	1
27581	2006	1	4	0	1
27583	2006	3	2	0	1
27584	2006	4	2	0	1
27585	2006	1	4	0	1
27587	2006	1	4	0	1
27590	2006	2	4	0	1
27593	2006	2	4	0	1
27594	2006	3	4	0	0
27598	2004	1	2	0	0
27601	2006	1	2	0	1
27604	2006	1	4	0	1
27608	2006	1	4	0	0
27610	2006	2	4	0	1
27613	2006	4	4	0	1
27614	2006	1	4	0	0
27615	2006	1	4	0	0
27616	2006	1	4	0	0
27617	2006	1	4	0	0
27618	2006	1	4	0	0
27619	2006	1	4	0	1
27622	2006	1	4	0	1
27623	2006	1	4	0	1
27624	2005	1	2	0	0
27651	2006	5	4	0	1
27662	2006	2	2	0	1
27664	2006	1	4	0	1
27665	2006	9	2	0	1
27666	2006	1	4	0	1
27750	2006	1	4	0	1
27752	2006	1	4	0	1
27754	2006	2	4	0	1
27755	2006	1	2	0	1
27756	2006	1	4	0	1
27759	2006	2	2	0	1
27760	2006	4	2	0	1
27761	2006	1	4	0	1
27762	2006	2	4	0	1
27763	2006	1	4	0	1
27764	2006	10	2	0	1
27765	2006	1	4	0	1
27766	2006	1	4	0	1
27767	2006	5	4	0	1
27768	2006	2	2	0	1
27769	2006	1	2	0	1
27770	2006	1	4	0	1
27771	2006	1	4	0	1
27772	2006	2	2	0	1
27774	2006	1	4	0	1
27776	2006	1	4	0	1
27778	2006	1	4	0	1
27781	2006	1	4	0	1
27782	2006	1	4	0	1
27784	2006	1	4	0	1
27785	2006	2	2	0	1
27786	2006	1	2	0	1
27791	2006	2	2	0	1
27792	2006	2	4	0	1
27794	2006	11	4	0	1
27796	2006	1	4	0	1
27801	2006	1	4	0	1
27803	2006	1	4	0	1
27805	2006	1	4	0	1
27808	2006	1	4	0	0
27809	2006	1	4	0	0
27812	2006	2	4	0	0
27813	2006	1	4	0	0
27814	2006	1	2	0	0
27816	2006	2	4	0	0
27817	2006	1	2	0	0
27821	2006	1	2	0	0
27825	2006	4	2	0	1
27828	2006	1	2	0	1
27829	2006	1	2	0	1
27830	2006	2	4	0	1
27832	2006	4	2	0	1
27839	2006	1	6	0	0
27840	2006	1	5	0	0
27841	2006	3	2	0	0
27843	2006	1	4	0	0
27850	2006	1	2	0	0
27854	2006	2	2	0	0
27856	2006	1	2	0	0
27857	2006	1	4	0	0
27858	2006	1	4	0	0
27860	2006	1	4	0	0
27861	2006	3	4	0	0
27863	2006	1	4	0	0
27865	2006	1	4	0	0
27866	2006	1	2	0	1
27867	2006	3	4	0	1
27868	2006	1	4	0	1
27872	2006	1	4	0	1
27873	2006	1	4	0	1
27874	2006	1	4	0	1
27875	2006	4	4	0	1
27876	2006	6	2	0	1
27884	2006	1	4	0	1
27885	2006	12	2	0	1
27886	2006	4	2	0	1
27888	2006	5	2	0	1
27889	2006	3	2	0	1
27891	2006	3	2	0	1
27893	2006	1	4	0	1
27894	2006	1	4	0	1
27897	2006	1	4	0	1
27900	2006	3	2	0	1
27902	2006	1	2	0	1
27903	2006	3	2	0	1
27905	2006	1	4	0	1
27908	2006	1	4	0	1
27911	2006	2	2	0	1
27914	2006	1	2	0	1
27916	2006	1	4	0	1
27917	2006	2	2	0	1
27920	2006	2	2	0	1
27921	2006	1	2	0	1
27922	2006	1	4	0	1
27923	2006	1	2	0	1
27928	2006	2	4	0	1
27931	2006	22	2	0	1
27948	2006	2	4	0	1
27951	2006	1	4	0	1
27952	2006	2	2	0	1
27953	2006	1	4	0	1
27956	2006	2	4	0	1
27957	2006	4	4	0	1
27958	2006	1	4	0	1
27959	2006	8	4	0	1
27985	2006	10	4	0	1
28062	2006	1	4	0	1
28089	2006	1	4	0	1
28128	2006	3	4	0	1
28129	2006	47	4	0	1
28132	2006	1	4	0	1
28134	2006	9	4	0	1
28135	2006	12	4	0	1
28137	2006	1	4	0	1
28138	2006	1	4	0	1
28139	2006	2	4	0	1
28140	2006	5	4	0	1
28141	2006	1	4	0	1
28142	2006	1	4	0	1
28143	2006	2	2	0	1
28156	2006	1	2	1	0
28166	2006	1	4	1	0
28169	2006	1	2	1	0
28171	2006	1	4	1	0
28181	2006	4	2	0	1
28182	2006	13	4	0	1
28183	2006	1	4	0	1
28184	2006	3	2	0	1
28186	2006	2	2	0	1
28187	2006	1	2	0	1
28191	2006	23	2	0	1
28192	2006	9	2	0	1
28193	2006	2	2	0	0
28194	2006	3	2	0	1
28196	2006	6	2	0	1
28198	2006	5	2	0	1
28199	2006	1	4	0	1
28201	2006	4	4	0	1
28203	2006	9	4	0	1
28204	2006	4	4	0	1
28206	2006	23	2	0	1
28207	2006	9	4	0	0
28210	2006	2	4	0	1
28212	2006	1	3	0	0
28213	2006	4	4	0	1
28216	2006	1	4	0	1
28217	2006	2	4	0	1
28218	2006	1	4	0	1
28220	2006	2	4	0	1
28222	2006	3	4	0	1
28223	2006	4	4	0	1
28229	2006	1	4	0	1
28230	2006	1	4	0	1
28231	2006	8	2	0	1
28232	2006	14	4	0	1
28233	2006	1	4	0	1
28239	2006	1	4	0	1
28241	2006	1	4	0	1
28243	2006	15	2	0	1
28246	2006	2	4	0	1
28249	2006	23	2	0	1
28250	2006	3	2	0	1
28252	2006	1	4	0	1
28253	2006	4	4	0	1
28254	2006	11	4	0	0
28255	2006	1	4	0	1
28256	2006	1	4	0	1
28257	2006	8	2	0	1
28258	2006	5	2	0	1
28259	2006	1	2	0	1
28260	2006	4	4	0	1
28266	2006	1	2	0	1
28267	2006	1	4	0	1
28268	2006	1	4	0	1
28270	2006	1	4	0	0
28271	2006	1	4	0	0
28272	2006	9	4	0	1
28273	2006	18	4	0	1
28274	2006	2	4	0	1
28275	2006	1	2	0	1
28286	2006	2	2	0	1
28288	2006	2	4	0	1
28289	2006	6	2	0	1
28290	2006	2	2	0	1
28292	2006	2	2	0	1
28293	2006	2	2	0	1
28294	2006	3	4	0	1
28295	2006	2	4	0	1
28297	2006	3	4	0	1
28298	2006	2	2	0	1
28299	2006	1	2	0	1
28300	2006	1	4	0	1
28301	2006	1	4	0	1
28302	2006	2	4	0	1
28305	2006	2	2	0	1
28307	2006	1	4	0	1
28308	2006	2	2	0	1
28311	2006	1	4	0	1
28312	2006	2	4	0	1
28313	2006	1	4	0	1
28315	2006	1	4	0	1
28320	2006	1	4	0	1
28321	2006	1	2	0	1
28322	2006	3	4	0	1
28323	2006	3	4	0	1
28326	2006	3	2	0	1
28328	2006	1	4	0	1
28329	2006	3	4	0	1
28332	2006	1	4	0	1
28333	2006	1	2	0	1
28335	2006	18	4	0	1
28336	2006	1	4	0	1
28337	2006	2	2	0	1
28339	2006	2	2	0	1
28341	2006	7	4	0	1
28342	2006	2	4	0	1
28343	2006	1	4	0	1
28344	2006	1	4	0	1
28358	2006	2	6	0	0
28359	2006	1	4	0	0
28360	2006	11	2	0	1
28361	2006	5	2	0	1
28362	2006	2	4	0	1
28363	2006	2	2	0	1
28364	2006	1	2	0	1
28365	2006	2	2	0	1
28366	2006	58	2	0	1
28370	2006	2	4	0	1
28372	2006	2	2	0	1
28373	2006	6	2	0	1
28376	2006	3	4	0	1
28377	2006	1	4	0	1
28378	2006	1	2	0	1
28379	2006	1	4	0	1
28380	2006	2	4	0	1
28381	2006	1	4	0	1
28385	2006	2	2	0	1
28386	2006	1	2	0	1
28387	2006	1	2	0	1
28388	2006	6	2	0	1
28390	2006	2	2	0	1
28392	2006	2	4	0	1
28395	2006	1	2	0	1
28397	2006	1	4	0	1
28398	2006	1	4	0	1
28399	2006	2	2	0	1
28400	2006	1	2	0	1
28401	2006	29	4	0	1
28402	2006	15	4	0	1
28403	2006	1	4	0	1
28404	2006	4	2	0	1
28405	2006	1	4	0	1
28406	2006	1	4	0	1
28407	2006	1	4	0	1
28408	2006	1	4	0	1
28409	2006	1	4	0	0
28411	2006	2	4	0	1
28412	2006	1	2	0	1
28413	2006	1	2	0	1
28414	2006	3	2	0	1
28415	2006	2	4	0	1
28416	2006	1	2	0	1
28419	2006	1	4	0	1
28420	2006	1	2	0	1
28421	2006	1	2	0	1
28426	2006	1	4	0	0
28428	2006	1	2	0	0
28430	2006	1	4	0	0
28435	2006	3	2	0	1
28436	2006	1	2	0	1
28437	2006	2	4	0	1
28441	2006	2	2	0	1
28442	2006	4	4	0	1
28443	2006	2	2	0	1
28444	2006	1	4	0	1
28445	2006	2	2	0	1
28446	2006	1	4	0	1
28447	2006	1	2	0	1
28481	2006	2	4	0	1
28482	2006	4	2	0	0
28483	2006	1	4	0	0
28484	2006	3	4	0	0
28485	2006	1	4	0	1
28486	2006	1	4	0	1
28487	2006	4	4	0	1
28488	2006	1	2	0	1
28489	2006	2	4	0	1
28494	2006	2	4	0	1
28495	2006	2	2	0	1
28497	2006	2	2	0	1
28500	2006	2	4	0	1
28501	2006	1	2	0	1
28503	2006	6	2	0	1
28504	2006	4	2	0	1
28506	2006	1	4	0	1
28508	2006	1	4	0	1
28510	2006	2	5	0	1
28511	2006	1	4	0	1
28513	2006	1	3	0	1
28514	2006	1	4	0	1
28515	2006	1	4	0	1
28516	2006	1	2	0	1
28517	2006	2	4	0	1
28519	2006	16	4	0	1
28521	2006	2	4	0	1
28523	2006	1	4	0	1
28524	2006	1	4	0	1
28525	2006	1	2	0	1
28526	2006	4	2	0	1
28528	2006	22	4	0	1
28529	2006	1	2	0	1
28530	2006	25	2	0	1
28531	2006	3	2	0	1
28532	2006	7	2	0	1
28533	2006	1	2	0	1
28534	2006	4	2	0	1
28535	2006	4	2	0	1
28537	2006	1	2	0	1
28538	2006	2	4	0	1
28539	2006	1	4	0	1
28540	2006	1	4	0	1
28543	2006	3	2	0	1
28544	2006	3	2	0	1
28545	2006	1	2	0	1
28553	2006	1	4	0	1
28555	2006	2	2	0	1
28558	2006	1	2	0	1
28561	2006	2	4	0	1
28563	2006	2	4	0	1
28564	2006	5	2	0	1
28566	2006	3	4	0	1
28567	2006	3	4	0	1
28568	2006	1	2	0	1
28569	2006	4	2	0	1
28570	2006	1	4	0	1
28571	2006	4	4	0	1
28574	2006	7	2	0	1
28577	2006	1	2	0	1
28580	2006	40	2	0	1
28582	2006	1	4	0	1
28583	2006	1	4	0	1
28584	2006	4	2	0	1
28585	2006	1	4	0	1
28587	2006	2	4	0	1
28590	2006	2	2	0	1
28591	2006	2	2	0	1
28598	2006	2	4	0	1
28603	2006	1	4	0	1
28604	2006	2	4	0	1
28605	2006	1	4	0	1
28606	2006	2	4	0	1
28607	2006	6	2	0	1
28608	2006	1	4	0	1
28613	2006	7	2	0	1
28616	2006	1	4	0	1
28619	2006	2	2	0	1
28620	2006	2	4	0	1
28621	2006	1	4	0	1
28623	2006	3	2	0	1
28626	2006	8	4	0	1
28628	2006	1	4	0	1
28629	2006	1	4	0	1
28630	2006	3	4	0	1
28632	2006	1	2	0	1
28634	2006	1	4	0	1
28637	2006	1	2	0	1
28640	2006	1	4	0	1
28645	2006	1	5	0	1
28646	2006	8	4	0	1
28649	2006	1	2	0	1
28651	2006	1	4	0	1
28652	2006	7	2	0	1
28654	2006	1	2	0	1
28655	2006	1	2	0	1
28657	2006	1	4	0	1
28658	2006	1	4	0	1
28659	2006	1	4	0	1
28660	2006	3	2	0	1
28664	2006	1	4	0	1
28667	2006	1	4	0	1
28668	2006	6	4	0	1
28669	2006	1	4	0	1
28670	2006	2	2	0	1
28671	2006	4	4	0	1
28672	2006	2	4	0	1
28673	2006	2	4	0	1
28674	2006	1	4	0	1
28678	2006	2	2	0	1
28680	2006	14	4	0	1
28681	2006	1	2	0	1
28690	2006	1	4	0	1
28691	2006	1	4	0	1
28692	2006	3	4	0	1
28693	2006	1	4	0	1
28695	2006	1	4	0	1
28696	2006	1	4	0	1
28697	2006	1	4	0	1
28698	2006	1	4	0	1
28700	2006	2	4	0	1
28704	2006	10	2	0	1
28705	2005	2	2	0	0
28707	2005	2	4	0	0
28712	2005	1	4	0	0
28713	2006	9	2	0	0
28715	2006	1	4	0	0
28716	2006	1	4	0	0
28717	2006	6	4	0	0
28718	2006	2	4	0	0
28727	2006	2	4	0	0
28730	2006	1	4	0	0
28734	2006	1	4	0	0
28735	2006	2	2	0	0
28737	2006	1	4	0	0
28742	2006	1	2	0	0
28743	2006	1	4	0	0
28744	2006	1	4	0	0
28746	2006	1	4	0	0
28747	2006	1	4	0	0
28750	2006	1	2	0	1
28754	2006	5	4	0	1
28755	2006	6	4	0	1
28756	2006	1	4	0	1
28757	2006	1	4	0	1
28759	2006	1	4	0	1
28760	2006	1	2	0	1
28761	2006	2	4	0	1
28762	2006	10	2	0	1
28763	2006	2	4	0	1
28764	2006	1	2	0	1
28765	2006	1	4	0	1
28766	2006	1	4	0	1
28769	2006	2	4	0	1
28771	2006	1	4	0	1
28773	2006	1	4	0	1
28774	2006	1	4	0	1
28776	2006	1	4	0	1
28777	2006	1	2	0	1
28778	2006	1	4	0	1
28779	2006	15	2	0	1
28780	2006	5	4	0	1
28783	2006	5	4	0	1
28785	2006	1	4	0	1
28786	2006	1	2	0	1
28789	2006	90	2	0	1
28790	2006	1	4	0	1
28795	2006	6	2	0	1
28796	2006	2	2	0	1
28797	2006	1	4	0	1
28809	2006	3	2	0	1
28810	2006	1	2	0	1
28811	2006	1	2	0	1
28812	2006	1	2	0	1
28815	2006	3	4	0	1
28816	2006	1	4	0	1
28817	2006	1	4	0	1
28818	2006	1	4	0	1
28820	2006	3	4	0	1
28822	2006	1	4	0	1
28823	2006	1	4	0	1
28824	2006	1	4	0	1
28827	2006	2	4	0	1
28828	2006	1	4	0	1
28829	2006	3	2	0	1
28830	2006	5	2	0	1
28832	2006	3	4	0	1
28834	2006	1	4	0	1
28835	2006	1	4	0	1
28837	2006	2	2	0	1
28838	2006	3	2	0	1
28839	2006	4	2	0	1
28840	2006	2	2	0	1
28843	2006	1	4	0	1
28848	2006	2	4	0	1
28849	2006	4	4	0	1
28851	2006	2	2	0	1
28852	2006	1	4	0	1
28854	2006	1	4	0	1
28855	2006	3	4	0	1
28856	2006	1	4	0	1
28857	2006	31	2	0	1
28858	2006	2	4	0	1
28860	2006	1	4	0	1
28861	2006	2	4	0	1
28863	2006	1	2	0	1
28864	2006	2	4	0	1
28865	2006	1	4	0	1
28866	2006	4	4	0	1
28868	2006	1	4	0	1
28869	2006	2	4	0	1
28872	2006	15	2	0	1
28873	2006	7	4	0	1
28874	2006	1	4	0	1
28875	2006	1	4	0	1
28876	2006	2	4	0	1
28877	2006	8	4	0	1
28878	2006	2	2	0	1
28879	2006	3	2	0	1
28880	2006	1	2	0	1
28881	2006	10	4	0	1
28882	2006	1	4	0	1
28883	2006	11	4	0	1
28886	2006	2	4	0	1
28890	2006	7	2	0	1
28891	2006	2	4	0	1
28893	2006	1	4	0	1
28894	2006	1	2	0	1
28896	2006	1	4	0	1
28898	2006	7	4	0	1
28899	2006	2	4	0	1
28900	2006	3	4	0	1
28902	2006	11	2	0	1
28903	2006	4	2	0	1
28904	2006	1	4	0	1
28905	2006	1	4	0	1
28907	2006	1	4	0	1
28909	2006	1	4	0	1
28910	2006	2	4	0	1
28911	2006	1	4	0	1
28912	2006	1	4	0	1
28914	2006	1	4	0	1
28921	2006	3	2	0	1
28922	2006	5	2	0	1
28924	2006	1	4	0	1
28925	2006	1	4	0	1
28926	2006	1	4	0	1
28927	2006	1	4	0	1
28928	2006	7	2	0	1
28931	2006	2	5	0	1
28932	2006	1	5	0	1
28934	2006	1	2	0	1
28937	2006	3	4	0	1
28941	2006	5	4	0	1
28942	2006	1	2	0	1
28944	2006	1	2	0	1
28946	2006	1	4	0	1
28947	2006	3	4	0	1
28950	2006	2	4	0	1
28951	2006	2	4	0	1
28952	2006	2	4	0	1
28953	2006	1	4	0	1
28954	2006	2	2	0	1
28955	2006	1	2	0	1
28956	2006	1	2	0	1
28957	2006	2	4	0	1
28958	2006	2	2	0	1
28959	2006	4	4	0	1
28964	2006	3	2	0	1
28965	2006	1	4	0	1
28966	2006	3	2	0	0
28968	2006	13	4	0	0
28973	2006	1	4	0	0
28974	2006	1	4	0	0
28977	2006	1	2	0	0
28978	2006	1	4	0	1
28979	2006	1	4	0	1
28982	2006	2	4	0	1
28983	2006	1	4	0	1
28984	2006	5	4	0	1
28985	2006	2	4	0	1
28986	2006	1	4	0	1
28987	2006	4	2	0	1
28989	2006	6	2	0	1
28992	2006	1	2	0	0
28995	2006	1	4	0	1
28996	2006	1	4	0	1
29002	2006	5	2	0	1
29004	2006	3	2	0	1
29006	2006	6	4	0	1
29007	2006	14	4	0	1
29008	2006	1	4	0	1
29011	2006	2	2	0	1
29012	2006	6	2	0	1
29016	2006	7	2	0	1
29018	2006	1	2	0	1
29021	2006	5	4	0	1
29022	2006	1	4	0	1
29023	2006	2	4	0	1
29025	2006	1	4	0	1
29028	2006	1	4	0	1
29030	2006	2	2	0	1
29031	2006	1	4	0	1
29033	2006	1	4	0	1
29035	2006	1	4	0	1
29036	2006	1	4	0	1
29037	2006	6	4	0	1
29038	2006	17	4	0	1
29039	2006	15	4	0	1
29040	2006	1	6	0	0
29041	2006	3	4	0	1
29042	2006	2	2	0	1
29046	2006	2	4	0	1
29047	2006	1	2	0	1
29048	2006	5	4	0	1
29049	2006	2	4	0	1
29050	2006	1	4	0	1
29052	2006	1	4	0	1
29053	2006	6	4	0	1
29054	2006	6	4	0	1
29055	2006	1	2	0	1
29057	2006	4	2	0	1
29058	2006	2	2	0	1
29059	2006	3	4	0	1
29061	2006	7	4	0	1
29065	2006	3	4	0	1
29066	2006	1	2	0	1
29067	2006	27	4	0	1
29074	2006	2	4	0	1
29075	2006	3	2	0	1
29078	2006	3	2	0	1
29079	2006	2	4	0	1
29080	2006	3	4	0	1
29091	2006	1	2	1	0
29095	2006	1	4	1	0
29097	2006	3	3	1	0
29099	2006	1	2	1	0
29105	2006	4	4	1	0
29117	2006	2	2	0	0
29118	2006	5	2	0	0
29120	2006	12	2	0	0
29130	2001	14	4	0	0
29131	2006	1	2	0	1
29132	2006	6	4	0	1
29133	2006	2	4	0	1
29134	2006	2	4	0	1
29135	2006	1	2	0	1
29136	2006	2	4	0	1
29137	2006	2	2	0	1
29142	2006	3	2	0	1
29143	2006	1	4	0	1
29144	2006	1	2	0	1
29148	2006	1	2	0	1
29149	2006	1	4	0	1
29153	2006	1	2	0	1
29154	2006	5	4	0	1
29158	2006	4	2	0	1
29159	2006	1	4	0	1
29162	2006	1	4	0	1
29163	2006	3	4	0	1
29165	2006	2	2	0	1
29166	2006	1	4	0	1
29167	2006	12	4	0	1
29168	2006	10	2	0	1
29170	2006	1	2	0	1
29171	2006	4	4	0	1
29172	2006	3	4	0	1
29173	2006	3	2	0	1
29174	2006	15	4	0	1
29175	2006	14	4	0	1
29176	2006	2	2	0	1
29177	2006	4	4	0	1
29178	2006	1	4	0	1
29182	2006	18	2	0	1
29184	2006	1	2	0	1
29185	2006	1	2	0	1
29186	2006	3	4	0	1
29187	2006	2	4	0	1
29188	2006	1	2	0	1
29189	2006	1	2	0	1
29193	2006	10	2	0	1
29195	2006	1	4	0	1
29197	2006	1	4	0	1
29198	2006	16	4	0	1
29204	2006	1	4	0	1
29205	2006	1	4	0	1
29206	2006	1	4	0	1
29207	2006	1	4	0	0
29213	2006	1	4	0	0
29217	2006	1	4	0	0
29220	2006	1	4	0	0
29222	2006	3	2	0	1
29223	2006	2	4	0	1
29224	2006	2	4	0	1
29225	2006	3	4	0	1
29226	2006	4	4	0	1
29228	2006	1	4	0	1
29232	2006	1	2	0	1
29233	2006	5	4	0	1
29234	2006	2	2	0	1
29236	2006	1	4	0	1
29237	2006	6	4	0	1
29238	2006	1	4	0	1
29243	2006	1	2	0	1
29245	2006	3	4	0	1
29246	2006	2	2	0	1
29247	2006	5	4	0	1
29249	2006	2	2	0	1
29250	2006	1	4	0	1
29251	2006	5	2	0	1
29252	2006	2	2	0	1
29253	2006	1	2	0	1
29254	2006	2	4	0	1
29255	2006	7	4	0	1
29257	2006	1	4	0	1
29259	2006	5	2	0	1
29260	2006	5	2	0	1
29261	2006	1	4	0	1
29263	2006	2	4	0	1
29265	2006	1	2	0	1
29266	2006	21	2	0	1
29267	2006	6	4	0	1
29268	2006	3	2	0	1
29270	2006	1	2	0	1
29271	2006	2	4	0	1
29272	2006	1	4	0	1
29274	2006	2	4	0	1
29275	2006	8	4	0	1
29276	2006	3	4	0	1
29277	2006	3	3	0	1
29279	2006	1	3	0	1
29280	2006	11	5	0	1
29281	2006	1	4	0	1
29285	2006	1	2	0	1
29286	2006	1	4	0	1
29287	2006	2	2	0	1
29289	2006	1	4	0	1
29290	2006	2	4	0	1
29291	2006	19	6	0	1
29292	2006	24	2	0	1
29293	2006	2	4	0	1
29294	2006	4	4	0	1
29295	2006	2	4	0	1
29298	2006	1	4	0	1
29299	2006	11	4	0	1
29304	2006	1	4	0	1
29307	2006	4	4	0	1
29308	2006	1	4	0	1
29310	2006	1	4	0	1
29311	2006	1	6	0	1
29312	2006	1	4	0	1
29313	2006	3	4	0	1
29314	2006	4	2	0	1
29316	2006	1	2	0	1
29321	2006	4	4	0	1
29322	2006	5	2	0	1
29323	2006	2	2	0	1
29327	2006	1	2	0	1
29328	2006	1	4	0	1
29329	2006	1	2	0	1
29334	2006	3	2	0	0
29339	2006	1	2	0	1
29340	2006	1	2	0	1
29342	2006	2	4	0	1
29343	2006	6	4	0	1
29344	2006	2	2	0	1
29347	2006	13	2	0	1
29355	2006	1	4	0	1
29356	2006	2	4	0	1
29357	2006	3	4	0	1
29361	2006	1	4	0	1
29363	2006	1	4	0	1
29364	2006	4	2	0	1
29368	2006	1	4	0	1
29369	2006	1	5	0	0
29371	2006	1	2	0	0
29374	2006	3	4	0	1
29376	2006	7	4	0	1
29377	2006	2	4	0	1
29378	2006	1	4	0	1
29379	2006	1	4	0	1
29381	2006	9	2	0	1
29383	2006	5	4	0	1
29384	2006	4	4	0	1
29385	2006	4	4	0	1
29386	2006	3	4	0	1
29389	2006	2	4	0	1
29393	2006	5	2	0	1
29394	2006	1	4	0	1
29395	2006	1	4	0	1
29396	2006	1	4	0	1
29397	2006	3	2	0	1
29401	2006	2	4	0	1
29402	2006	1	4	0	1
29404	2006	1	6	0	1
29405	2006	6	4	0	1
29406	2006	5	4	0	1
29407	2006	4	2	0	0
29408	2006	2	4	0	1
29411	2006	1	4	0	1
29412	2006	1	4	0	1
29415	2006	1	4	0	1
29416	2006	5	4	0	1
29421	2006	3	2	0	1
29422	2006	1	4	0	1
29424	2006	2	4	0	1
29425	2006	1	2	0	1
29426	2006	1	4	0	1
29431	2006	1	6	0	0
29444	2006	14	2	0	0
29445	2006	2	2	0	0
29448	2006	1	4	0	0
29453	2006	3	4	0	0
29455	2006	2	4	0	0
29468	2006	23	2	0	0
29470	2006	4	4	0	0
29471	2006	3	4	0	0
29477	2006	4	4	0	0
29480	2006	3	4	0	0
29490	2006	5	4	0	0
29494	2006	2	4	0	0
29498	2006	1	4	0	0
29503	2006	1	4	0	0
29505	2006	4	2	0	0
29506	2006	2	4	0	0
29507	2006	2	4	0	0
29511	2006	1	4	0	0
29519	2006	1	2	0	1
29520	2006	5	2	0	1
29521	2006	2	4	0	1
29522	2006	2	2	0	1
29523	2006	1	4	0	1
29524	2006	2	4	0	1
29525	2006	3	4	0	1
29531	2006	2	4	0	1
29532	2006	1	4	0	1
29533	2006	1	4	0	1
29535	2006	3	4	0	1
29536	2006	2	4	0	1
29539	2006	1	4	0	1
29540	2006	1	4	0	1
29542	2006	1	2	0	1
29543	2006	1	4	0	1
29544	2006	5	2	0	1
29545	2006	2	4	0	1
29546	2006	2	4	0	1
29547	2006	1	4	0	1
29548	2006	14	2	0	1
29549	2006	6	2	0	1
29550	2006	5	2	0	1
29551	2006	1	4	0	1
29552	2006	1	4	0	1
29555	2006	1	4	0	1
29556	2006	1	4	0	1
29557	2006	3	4	0	1
29558	2006	1	2	0	1
29559	2006	2	4	0	1
29563	2006	4	4	0	1
29567	2006	1	2	0	1
29568	2006	5	4	0	1
29569	2006	1	2	0	1
29571	2006	1	4	0	1
29572	2006	1	4	0	0
29577	2006	1	2	0	0
29578	2006	1	2	0	0
29579	2006	23	2	0	0
29580	2006	1	4	0	1
29581	2006	4	4	0	1
29583	2006	25	2	0	0
29586	2006	1	2	0	0
29590	2006	1	6	0	0
29592	2006	2	6	0	0
29601	2006	2	4	0	0
29603	2006	1	3	0	0
29605	2006	1	4	0	0
29612	2006	1	4	0	0
29616	2006	1	4	0	0
29617	2006	1	4	0	0
29618	2006	1	4	0	1
29621	2006	6	4	0	1
29622	2006	1	2	0	1
29623	2006	1	2	0	1
29624	2006	1	4	0	1
29628	2006	1	4	0	1
29629	2006	1	4	0	1
29630	2006	10	2	0	0
29631	2006	6	2	0	0
29634	2006	4	6	0	0
29635	2006	2	5	0	0
29641	2006	2	6	0	0
29643	2006	1	6	0	0
29644	2006	5	4	0	1
29646	2006	14	2	0	1
29648	2006	6	4	0	1
29649	2006	1	4	0	1
